Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-03-27 14:04:00+00:00,221.36000061035156,221.4001007080078,221.25999450683594,221.3300018310547,36561
2025-03-27 14:05:00+00:00,221.33999633789062,221.41000366210938,221.2498016357422,221.375,56863
2025-03-27 14:06:00+00:00,221.55999755859375,221.5800018310547,221.27499389648438,221.3350067138672,65294
2025-03-27 14:07:00+00:00,221.3000030517578,221.61000061035156,221.25,221.5500030517578,55990
2025-03-27 14:08:00+00:00,221.00999450683594,221.4199981689453,220.9517059326172,221.31500244140625,92809
2025-03-27 14:09:00+00:00,221.1999969482422,221.24000549316406,221.00999450683594,221.00999450683594,76174
2025-03-27 14:10:00+00:00,220.8699951171875,221.22000122070312,220.80999755859375,221.2100067138672,78175
2025-03-27 14:11:00+00:00,221.21580505371094,221.3000030517578,220.91000366210938,220.93069458007812,67060
2025-03-27 14:12:00+00:00,221.40499877929688,221.4552001953125,221.17010498046875,221.22999572753906,72718
2025-03-27 14:13:00+00:00,221.44000244140625,221.47450256347656,221.36000061035156,221.40499877929688,60674
2025-03-27 14:14:00+00:00,221.27499389648438,221.47500610351562,221.25999450683594,221.4600067138672,69300
2025-03-27 14:15:00+00:00,221.13499450683594,221.33009338378906,221.1179962158203,221.2899932861328,38200
2025-03-27 14:16:00+00:00,220.9499969482422,221.19000244140625,220.9499969482422,221.1300048828125,36868
2025-03-27 14:17:00+00:00,221.139892578125,221.139892578125,220.83999633789062,220.92999267578125,42787
2025-03-27 14:18:00+00:00,221.13999938964844,221.16000366210938,221.0500030517578,221.11000061035156,39137
2025-03-27 14:19:00+00:00,221.33999633789062,221.3997039794922,221.0800018310547,221.14480590820312,55157
2025-03-27 14:20:00+00:00,220.97320556640625,221.36500549316406,220.9600067138672,221.33999633789062,49561
2025-03-27 14:21:00+00:00,221.09500122070312,221.1199951171875,220.97999572753906,220.99000549316406,40157
2025-03-27 14:22:00+00:00,220.9949951171875,221.125,220.9949951171875,221.11000061035156,30693
2025-03-27 14:23:00+00:00,220.94000244140625,221.0500030517578,220.9199981689453,221.0399932861328,52772
2025-03-27 14:24:00+00:00,221.19369506835938,221.22999572753906,220.9499969482422,220.97000122070312,28976
2025-03-27 14:25:00+00:00,221.41000366210938,221.44500732421875,221.1999969482422,221.2064971923828,44329
2025-03-27 14:26:00+00:00,221.49000549316406,221.5590057373047,221.40359497070312,221.41000366210938,72092
2025-03-27 14:27:00+00:00,221.47999572753906,221.625,221.42999267578125,221.49000549316406,65398
2025-03-27 14:28:00+00:00,221.5050048828125,221.50999450683594,221.41220092773438,221.47999572753906,29326
2025-03-27 14:29:00+00:00,221.64999389648438,221.7100067138672,221.5,221.5,71359
2025-03-27 14:30:00+00:00,221.68499755859375,221.75999450683594,221.61000061035156,221.64999389648438,57565
2025-03-27 14:31:00+00:00,221.52760314941406,221.7050018310547,221.5,221.67999267578125,55363
2025-03-27 14:32:00+00:00,221.86000061035156,221.8800048828125,221.5500030517578,221.5500030517578,83168
2025-03-27 14:33:00+00:00,221.6999969482422,221.9550018310547,221.6999969482422,221.86500549316406,66469
2025-03-27 14:34:00+00:00,221.64999389648438,221.72999572753906,221.63009643554688,221.69239807128906,31657
2025-03-27 14:35:00+00:00,221.6999969482422,221.77000427246094,221.64999389648438,221.6501007080078,54891
2025-03-27 14:36:00+00:00,221.72999572753906,221.77999877929688,221.63999938964844,221.6999969482422,59436
2025-03-27 14:37:00+00:00,221.8000030517578,221.89999389648438,221.73500061035156,221.74000549316406,63185
2025-03-27 14:38:00+00:00,221.77499389648438,221.86000061035156,221.7100067138672,221.82000732421875,40690
2025-03-27 14:39:00+00:00,221.67999267578125,221.85000610351562,221.67999267578125,221.77499389648438,48010
2025-03-27 14:40:00+00:00,221.82000732421875,221.8699951171875,221.67999267578125,221.67999267578125,49653
2025-03-27 14:41:00+00:00,221.94000244140625,222.07989501953125,221.82620239257812,221.82620239257812,84459
2025-03-27 14:42:00+00:00,221.73500061035156,221.9600067138672,221.66709899902344,221.94000244140625,57382
2025-03-27 14:43:00+00:00,221.74000549316406,221.85000610351562,221.69000244140625,221.75,48163
2025-03-27 14:44:00+00:00,221.66000366210938,221.77560424804688,221.6199951171875,221.71499633789062,36710
2025-03-27 14:45:00+00:00,221.63999938964844,221.6999969482422,221.52999877929688,221.6699981689453,72293
2025-03-27 14:46:00+00:00,221.55999755859375,221.63999938964844,221.5216064453125,221.63499450683594,36373
2025-03-27 14:47:00+00:00,221.49000549316406,221.64999389648438,221.48680114746094,221.5500030517578,46431
2025-03-27 14:48:00+00:00,221.52650451660156,221.57000732421875,221.4199981689453,221.51370239257812,70110
2025-03-27 14:49:00+00:00,221.42759704589844,221.58999633789062,221.39999389648438,221.5399932861328,40486
2025-03-27 14:50:00+00:00,221.47999572753906,221.63999938964844,221.4499969482422,221.4499969482422,37667
2025-03-27 14:51:00+00:00,221.78570556640625,221.7899932861328,221.46119689941406,221.46119689941406,141497
2025-03-27 14:52:00+00:00,221.8748016357422,221.89999389648438,221.75999450683594,221.78500366210938,47796
2025-03-27 14:53:00+00:00,222.1300048828125,222.1699981689453,221.85000610351562,221.86000061035156,84952
2025-03-27 14:54:00+00:00,222.22999572753906,222.27999877929688,222.13999938964844,222.14999389648438,63113
2025-03-27 14:55:00+00:00,222.27000427246094,222.2899932861328,222.14999389648438,222.23500061035156,44205
2025-03-27 14:56:00+00:00,222.10000610351562,222.27000427246094,222.02000427246094,222.264404296875,50647
2025-03-27 14:57:00+00:00,222.16000366210938,222.22999572753906,222.0850067138672,222.10000610351562,36887
2025-03-27 14:58:00+00:00,222.21009826660156,222.22999572753906,222.08999633789062,222.14500427246094,30097
2025-03-27 14:59:00+00:00,222.48500061035156,222.55999755859375,222.2100067138672,222.2100067138672,101832
2025-03-27 15:00:00+00:00,222.44500732421875,222.52000427246094,222.3699951171875,222.48500061035156,65926
2025-03-27 15:01:00+00:00,222.5500946044922,222.60000610351562,222.38650512695312,222.4499969482422,47418
2025-03-27 15:02:00+00:00,222.53529357910156,222.73500061035156,222.52999877929688,222.5500030517578,54886
2025-03-27 15:03:00+00:00,222.51930236816406,222.57000732421875,222.36000061035156,222.5500030517578,48952
2025-03-27 15:04:00+00:00,222.5491943359375,222.61500549316406,222.50999450683594,222.52999877929688,44918
2025-03-27 15:05:00+00:00,222.58999633789062,222.6300048828125,222.5,222.5399932861328,47472
2025-03-27 15:06:00+00:00,222.8000030517578,222.82000732421875,222.60279846191406,222.61000061035156,94473
2025-03-27 15:07:00+00:00,222.69000244140625,222.81520080566406,222.64999389648438,222.77999877929688,53874
2025-03-27 15:08:00+00:00,222.63499450683594,222.72999572753906,222.61000061035156,222.72000122070312,62503
2025-03-27 15:09:00+00:00,222.61000061035156,222.66000366210938,222.57000732421875,222.65499877929688,34490
2025-03-27 15:10:00+00:00,222.8000030517578,222.8800048828125,222.610107421875,222.61500549316406,76361
2025-03-27 15:11:00+00:00,222.83999633789062,222.91000366210938,222.7100067138672,222.7899932861328,73393
2025-03-27 15:12:00+00:00,222.95309448242188,222.9741973876953,222.78570556640625,222.86000061035156,44640
2025-03-27 15:13:00+00:00,222.83999633789062,222.97000122070312,222.82000732421875,222.9600067138672,40996
2025-03-27 15:14:00+00:00,222.8800048828125,222.8800048828125,222.75999450683594,222.8596954345703,36871
2025-03-27 15:15:00+00:00,222.88999938964844,222.93499755859375,222.7906036376953,222.86770629882812,78479
2025-03-27 15:16:00+00:00,222.8524932861328,222.9499969482422,222.83999633789062,222.89280700683594,37295
2025-03-27 15:17:00+00:00,222.8800048828125,222.9199981689453,222.77999877929688,222.85000610351562,30461
2025-03-27 15:18:00+00:00,222.97000122070312,223.0,222.8800048828125,222.88009643554688,52358
2025-03-27 15:19:00+00:00,222.94009399414062,223.08999633789062,222.9199981689453,222.9506072998047,82474
2025-03-27 15:20:00+00:00,222.69000244140625,222.9550018310547,222.67999267578125,222.9405059814453,35508
2025-03-27 15:21:00+00:00,222.94000244140625,222.9499053955078,222.6750030517578,222.67999267578125,497938
2025-03-27 15:22:00+00:00,222.8800048828125,222.9600067138672,222.80999755859375,222.94000244140625,39315
2025-03-27 15:23:00+00:00,223.0500030517578,223.17999267578125,222.89999389648438,222.89999389648438,56507
2025-03-27 15:24:00+00:00,223.1800994873047,223.18499755859375,223.0106964111328,223.02999877929688,57719
2025-03-27 15:25:00+00:00,223.1999969482422,223.24000549316406,223.0399932861328,223.17999267578125,50874
2025-03-27 15:26:00+00:00,223.08999633789062,223.2100067138672,223.07000732421875,223.2100067138672,48426
2025-03-27 15:27:00+00:00,222.97000122070312,223.10000610351562,222.8699951171875,223.0850067138672,58583
2025-03-27 15:28:00+00:00,223.00999450683594,223.02999877929688,222.94000244140625,223.0050048828125,41522
2025-03-27 15:29:00+00:00,222.8000946044922,222.9949951171875,222.77130126953125,222.9949951171875,48665
2025-03-27 15:30:00+00:00,222.61000061035156,222.8000030517578,222.56500244140625,222.8000030517578,50574
2025-03-27 15:31:00+00:00,222.80499267578125,222.82000732421875,222.60000610351562,222.60000610351562,43398
2025-03-27 15:32:00+00:00,222.97000122070312,222.97000122070312,222.7899932861328,222.81500244140625,43250
2025-03-27 15:33:00+00:00,222.91000366210938,222.97999572753906,222.8350067138672,222.97000122070312,34857
2025-03-27 15:34:00+00:00,222.97000122070312,222.97999572753906,222.86000061035156,222.89999389648438,42964
2025-03-27 15:35:00+00:00,223.13499450683594,223.1573028564453,222.9499969482422,222.9499969482422,83941
2025-03-27 15:36:00+00:00,223.10000610351562,223.1898956298828,223.05239868164062,223.1199951171875,37166
2025-03-27 15:37:00+00:00,223.08270263671875,223.13999938964844,222.99000549316406,223.10000610351562,53876
2025-03-27 15:38:00+00:00,222.97300720214844,223.16000366210938,222.9600067138672,223.0800018310547,43125
2025-03-27 15:39:00+00:00,223.13999938964844,223.1988067626953,222.9199981689453,222.9499969482422,79424
2025-03-27 15:40:00+00:00,223.0399932861328,223.19979858398438,223.03619384765625,223.13999938964844,46869
2025-03-27 15:41:00+00:00,223.03640747070312,223.1300048828125,222.9803009033203,223.0399932861328,40364
2025-03-27 15:42:00+00:00,223.24000549316406,223.2899932861328,223.01080322265625,223.02220153808594,90202
2025-03-27 15:43:00+00:00,223.0800018310547,223.27499389648438,223.02000427246094,223.25999450683594,44202
2025-03-27 15:44:00+00:00,223.10000610351562,223.18499755859375,223.0449981689453,223.08999633789062,47094
2025-03-27 15:45:00+00:00,223.00999450683594,223.1197967529297,222.94000244140625,223.10499572753906,41372
2025-03-27 15:46:00+00:00,223.0399932861328,223.1999969482422,222.98629760742188,223.02000427246094,44121
2025-03-27 15:47:00+00:00,223.18499755859375,223.19000244140625,222.97000122070312,223.05499267578125,48507
2025-03-27 15:48:00+00:00,223.1699981689453,223.25999450683594,223.1699981689453,223.17999267578125,75412
2025-03-27 15:49:00+00:00,223.0749969482422,223.1999969482422,223.07000732421875,223.17999267578125,64820
2025-03-27 15:50:00+00:00,223.36839294433594,223.36990356445312,223.02789306640625,223.0749969482422,99064
2025-03-27 15:51:00+00:00,223.53500366210938,223.5500030517578,223.3699951171875,223.3800048828125,89819
2025-03-27 15:52:00+00:00,223.35670471191406,223.5771026611328,223.35670471191406,223.52999877929688,51105
2025-03-27 15:53:00+00:00,223.32000732421875,223.49000549316406,223.32000732421875,223.38999938964844,44246
2025-03-27 15:54:00+00:00,223.3300018310547,223.35000610351562,223.1999969482422,223.3350067138672,36349
2025-03-27 15:55:00+00:00,223.30499267578125,223.3300018310547,223.22000122070312,223.3101043701172,31520
2025-03-27 15:56:00+00:00,223.1999969482422,223.2899932861328,223.19500732421875,223.2736053466797,37667
2025-03-27 15:57:00+00:00,223.1374969482422,223.24000549316406,223.08999633789062,223.19000244140625,35543
2025-03-27 15:58:00+00:00,223.08999633789062,223.14999389648438,223.0800018310547,223.1300048828125,29824
2025-03-27 15:59:00+00:00,223.0,223.16000366210938,222.99000549316406,223.08909606933594,59299
2025-03-27 16:00:00+00:00,223.1699981689453,223.1999969482422,223.0050048828125,223.0050048828125,72249
2025-03-27 16:01:00+00:00,223.08999633789062,223.1750030517578,222.98500061035156,223.1649932861328,31679
2025-03-27 16:02:00+00:00,223.02999877929688,223.10000610351562,222.91000366210938,223.08999633789062,39218
2025-03-27 16:03:00+00:00,223.24000549316406,223.25,223.02999877929688,223.0399932861328,44719
2025-03-27 16:04:00+00:00,223.15499877929688,223.28990173339844,223.13499450683594,223.23500061035156,36449
2025-03-27 16:05:00+00:00,223.05499267578125,223.2100067138672,223.0500030517578,223.14999389648438,27553
2025-03-27 16:06:00+00:00,223.38999938964844,223.39999389648438,223.02999877929688,223.05999755859375,62556
2025-03-27 16:07:00+00:00,223.1999969482422,223.47999572753906,223.1699981689453,223.3800048828125,87477
2025-03-27 16:08:00+00:00,223.1199951171875,223.2100067138672,223.0399932861328,223.2100067138672,44353
2025-03-27 16:09:00+00:00,223.36000061035156,223.36500549316406,223.10000610351562,223.10000610351562,45882
2025-03-27 16:10:00+00:00,223.13540649414062,223.3699951171875,223.08030700683594,223.36000061035156,29636
2025-03-27 16:11:00+00:00,223.2050018310547,223.25,223.10000610351562,223.13999938964844,40249
2025-03-27 16:12:00+00:00,223.095703125,223.22000122070312,223.0500030517578,223.2100067138672,42055
2025-03-27 16:13:00+00:00,223.1699981689453,223.1699981689453,223.0500030517578,223.11500549316406,30241
2025-03-27 16:14:00+00:00,223.06500244140625,223.18629455566406,223.06500244140625,223.1750030517578,47559
2025-03-27 16:15:00+00:00,223.1300048828125,223.16000366210938,222.97999572753906,223.05499267578125,53174
2025-03-27 16:16:00+00:00,223.27999877929688,223.30499267578125,223.1199951171875,223.1199951171875,39121
2025-03-27 16:17:00+00:00,223.36000061035156,223.39999389648438,223.27999877929688,223.30499267578125,31576
2025-03-27 16:18:00+00:00,223.4550018310547,223.49000549316406,223.3699951171875,223.3699951171875,39436
2025-03-27 16:19:00+00:00,223.53500366210938,223.57000732421875,223.4499969482422,223.4499969482422,34415
2025-03-27 16:20:00+00:00,223.67999267578125,223.75999450683594,223.52499389648438,223.52499389648438,83691
2025-03-27 16:21:00+00:00,223.593505859375,223.7050018310547,223.5800018310547,223.68499755859375,39545
2025-03-27 16:22:00+00:00,223.52999877929688,223.60000610351562,223.47999572753906,223.59500122070312,41063
2025-03-27 16:23:00+00:00,223.4499969482422,223.55029296875,223.42999267578125,223.5399932861328,61303
2025-03-27 16:24:00+00:00,223.35000610351562,223.47000122070312,223.3321990966797,223.44000244140625,34285
2025-03-27 16:25:00+00:00,223.25999450683594,223.35000610351562,223.22999572753906,223.35000610351562,25025
2025-03-27 16:26:00+00:00,223.27999877929688,223.3697052001953,223.23800659179688,223.25,24477
2025-03-27 16:27:00+00:00,223.27999877929688,223.3000030517578,223.1352996826172,223.27999877929688,42864
2025-03-27 16:28:00+00:00,223.2100067138672,223.32989501953125,223.2100067138672,223.27999877929688,27755
2025-03-27 16:29:00+00:00,223.19500732421875,223.24000549316406,223.0800018310547,223.1999969482422,37379
2025-03-27 16:30:00+00:00,223.3363037109375,223.36500549316406,223.17999267578125,223.17999267578125,46193
2025-03-27 16:31:00+00:00,223.35000610351562,223.41000366210938,223.30999755859375,223.35000610351562,34861
2025-03-27 16:32:00+00:00,223.5,223.5,223.32200622558594,223.35499572753906,30657
2025-03-27 16:33:00+00:00,223.54800415039062,223.55499267578125,223.49009704589844,223.49009704589844,36841
2025-03-27 16:34:00+00:00,223.47000122070312,223.6300048828125,223.45590209960938,223.52000427246094,49543
2025-03-27 16:35:00+00:00,223.3800048828125,223.51019287109375,223.3800048828125,223.4499969482422,38139
2025-03-27 16:36:00+00:00,223.57000732421875,223.58999633789062,223.3699951171875,223.3699951171875,37167
2025-03-27 16:37:00+00:00,223.48500061035156,223.64500427246094,223.4600067138672,223.5626983642578,34391
2025-03-27 16:38:00+00:00,223.60000610351562,223.66000366210938,223.47000122070312,223.47000122070312,28131
2025-03-27 16:39:00+00:00,223.66000366210938,223.77999877929688,223.61000061035156,223.6199951171875,46522
2025-03-27 16:40:00+00:00,223.76220703125,223.77000427246094,223.61000061035156,223.6699981689453,34318
2025-03-27 16:41:00+00:00,223.83999633789062,223.8800048828125,223.75999450683594,223.76010131835938,64243
2025-03-27 16:42:00+00:00,223.6999969482422,223.97999572753906,223.6999969482422,223.8699951171875,61936
2025-03-27 16:43:00+00:00,223.88999938964844,223.9600067138672,223.67999267578125,223.6999969482422,60222
2025-03-27 16:44:00+00:00,223.66000366210938,223.9149932861328,223.62750244140625,223.9149932861328,38917
2025-03-27 16:45:00+00:00,223.58999633789062,223.77000427246094,223.58999633789062,223.65499877929688,41158
2025-03-27 16:46:00+00:00,223.57000732421875,223.6699981689453,223.54010009765625,223.5800018310547,35025
2025-03-27 16:47:00+00:00,223.47500610351562,223.58999633789062,223.4001007080078,223.56390380859375,42285
2025-03-27 16:48:00+00:00,223.31500244140625,223.53500366210938,223.2899932861328,223.46499633789062,49854
2025-03-27 16:49:00+00:00,223.21499633789062,223.3300018310547,223.1999969482422,223.31500244140625,36527
2025-03-27 16:50:00+00:00,223.11000061035156,223.27000427246094,223.0800018310547,223.1999969482422,45296
2025-03-27 16:51:00+00:00,223.13999938964844,223.22000122070312,223.0399932861328,223.12989807128906,35641
2025-03-27 16:52:00+00:00,223.02000427246094,223.14990234375,222.94000244140625,223.14990234375,33968
2025-03-27 16:53:00+00:00,222.97999572753906,223.10000610351562,222.97500610351562,223.02340698242188,37372
2025-03-27 16:54:00+00:00,223.05999755859375,223.0800018310547,222.9300994873047,222.97500610351562,47007
2025-03-27 16:55:00+00:00,222.89999389648438,223.05999755859375,222.85000610351562,223.05999755859375,55379
2025-03-27 16:56:00+00:00,222.8300018310547,222.9250030517578,222.75,222.89999389648438,54097
2025-03-27 16:57:00+00:00,222.83999633789062,222.83999633789062,222.72000122070312,222.8350067138672,40466
2025-03-27 16:58:00+00:00,222.92999267578125,222.94000244140625,222.74000549316406,222.85000610351562,43551
2025-03-27 16:59:00+00:00,222.88999938964844,222.9687957763672,222.87240600585938,222.9199981689453,40612
2025-03-27 17:00:00+00:00,222.86000061035156,223.00999450683594,222.85000610351562,222.90499877929688,97222
2025-03-27 17:01:00+00:00,222.8000030517578,222.94000244140625,222.8000030517578,222.84500122070312,21482
2025-03-27 17:02:00+00:00,222.77999877929688,222.9799041748047,222.72000122070312,222.8000030517578,39683
2025-03-27 17:03:00+00:00,223.0399932861328,223.05999755859375,222.75660705566406,222.77000427246094,40857
2025-03-27 17:04:00+00:00,223.0050048828125,223.05999755859375,222.97000122070312,223.05999755859375,32388
2025-03-27 17:05:00+00:00,223.05999755859375,223.14999389648438,222.97999572753906,222.97999572753906,27759
2025-03-27 17:06:00+00:00,223.2126007080078,223.2126007080078,223.02999877929688,223.05999755859375,63397
2025-03-27 17:07:00+00:00,223.2550048828125,223.2899932861328,223.1699981689453,223.2071075439453,37993
2025-03-27 17:08:00+00:00,223.3800048828125,223.38999938964844,223.25,223.25,33896
2025-03-27 17:09:00+00:00,223.2899932861328,223.4199981689453,223.25999450683594,223.375,42614
2025-03-27 17:10:00+00:00,223.38499450683594,223.39999389648438,223.24000549316406,223.2801971435547,38016
2025-03-27 17:11:00+00:00,223.4149932861328,223.47000122070312,223.33999633789062,223.3699951171875,41577
2025-03-27 17:12:00+00:00,223.4600067138672,223.52000427246094,223.4199981689453,223.4199981689453,29166
2025-03-27 17:13:00+00:00,223.47999572753906,223.5800018310547,223.4499969482422,223.47000122070312,40778
2025-03-27 17:14:00+00:00,223.58999633789062,223.60499572753906,223.4499969482422,223.4600067138672,42224
2025-03-27 17:15:00+00:00,223.50999450683594,223.64500427246094,223.50999450683594,223.58999633789062,48516
2025-03-27 17:16:00+00:00,223.49000549316406,223.55999755859375,223.49000549316406,223.5299072265625,34703
2025-03-27 17:17:00+00:00,223.4499969482422,223.47999572753906,223.38999938964844,223.47999572753906,29159
2025-03-27 17:18:00+00:00,223.4499969482422,223.52000427246094,223.44000244140625,223.4499969482422,25173
2025-03-27 17:19:00+00:00,223.48500061035156,223.58999633789062,223.4499969482422,223.5,35081
2025-03-27 17:20:00+00:00,223.55999755859375,223.5800018310547,223.41000366210938,223.472900390625,44550
2025-03-27 17:21:00+00:00,223.5399932861328,223.61000061035156,223.52780151367188,223.5399932861328,29430
2025-03-27 17:22:00+00:00,223.44000244140625,223.5500030517578,223.35000610351562,223.5399932861328,40321
2025-03-27 17:23:00+00:00,223.39999389648438,223.5,223.32000732421875,223.42999267578125,31315
2025-03-27 17:24:00+00:00,223.4600067138672,223.50999450683594,223.30999755859375,223.39999389648438,59736
2025-03-27 17:25:00+00:00,223.30999755859375,223.49000549316406,223.2899932861328,223.47000122070312,51623
2025-03-27 17:26:00+00:00,223.4199981689453,223.43679809570312,223.22000122070312,223.3300018310547,51222
2025-03-27 17:27:00+00:00,223.32000732421875,223.47239685058594,223.3054962158203,223.4259033203125,35941
2025-03-27 17:28:00+00:00,223.30999755859375,223.35000610351562,223.27999877929688,223.3249969482422,29402
2025-03-27 17:29:00+00:00,223.10499572753906,223.30999755859375,223.02999877929688,223.30999755859375,1053650
2025-03-27 17:30:00+00:00,223.41000366210938,223.42990112304688,223.07000732421875,223.0800018310547,44884
2025-03-27 17:31:00+00:00,223.4199981689453,223.44000244140625,223.24000549316406,223.39999389648438,42343
2025-03-27 17:32:00+00:00,223.30999755859375,223.42999267578125,223.30020141601562,223.4250030517578,23423
2025-03-27 17:33:00+00:00,223.51669311523438,223.52999877929688,223.32000732421875,223.32000732421875,50160
2025-03-27 17:34:00+00:00,223.27999877929688,223.55999755859375,223.25999450683594,223.52999877929688,29764
2025-03-27 17:35:00+00:00,223.2899932861328,223.38900756835938,223.27000427246094,223.27099609375,30915
2025-03-27 17:36:00+00:00,223.14999389648438,223.27999877929688,223.1029052734375,223.27999877929688,24940
2025-03-27 17:37:00+00:00,223.16000366210938,223.1699981689453,223.0500030517578,223.1199951171875,36164
2025-03-27 17:38:00+00:00,223.1300048828125,223.1945037841797,223.1199951171875,223.16000366210938,19460
2025-03-27 17:39:00+00:00,223.3000030517578,223.32119750976562,223.14999389648438,223.14999389648438,44848
2025-03-27 17:40:00+00:00,223.19000244140625,223.33999633789062,223.19000244140625,223.3096923828125,29265
2025-03-27 17:41:00+00:00,223.3350067138672,223.3699951171875,223.1699981689453,223.18409729003906,45528
2025-03-27 17:42:00+00:00,223.36500549316406,223.41000366210938,223.25999450683594,223.3350067138672,31241
2025-03-27 17:43:00+00:00,223.22999572753906,223.3800048828125,223.22999572753906,223.36000061035156,40245
2025-03-27 17:44:00+00:00,223.27259826660156,223.33999633789062,223.20069885253906,223.22999572753906,29903
2025-03-27 17:45:00+00:00,223.3800048828125,223.3800048828125,223.27999877929688,223.2899932861328,41670
2025-03-27 17:46:00+00:00,223.4600067138672,223.47999572753906,223.33349609375,223.38499450683594,57208
2025-03-27 17:47:00+00:00,223.54620361328125,223.61000061035156,223.45230102539062,223.45230102539062,41256
2025-03-27 17:48:00+00:00,223.39500427246094,223.55999755859375,223.3800048828125,223.55999755859375,34471
2025-03-27 17:49:00+00:00,223.48500061035156,223.5050048828125,223.39999389648438,223.40499877929688,30891
2025-03-27 17:50:00+00:00,223.64999389648438,223.64999389648438,223.49000549316406,223.5,44991
2025-03-27 17:51:00+00:00,223.47999572753906,223.6999969482422,223.4600067138672,223.63999938964844,38720
2025-03-27 17:52:00+00:00,223.49000549316406,223.60000610351562,223.47999572753906,223.4949951171875,48460
2025-03-27 17:53:00+00:00,223.37680053710938,223.47999572753906,223.3699951171875,223.47000122070312,32613
2025-03-27 17:54:00+00:00,223.36500549316406,223.41000366210938,223.3300018310547,223.3675994873047,29215
2025-03-27 17:55:00+00:00,223.3699951171875,223.41000366210938,223.30050659179688,223.36500549316406,40417
2025-03-27 17:56:00+00:00,223.28689575195312,223.4199981689453,223.25999450683594,223.39999389648438,27948
2025-03-27 17:57:00+00:00,223.32000732421875,223.36000061035156,223.25,223.2949981689453,31303
2025-03-27 17:58:00+00:00,223.31500244140625,223.3699951171875,223.24000549316406,223.3249969482422,35482
